timestamp,battery_id,chemistry,cycle_count,voltage_drop_V,current_draw_A,impedance_1Hz_ohm,impedance_10Hz_ohm,impedance_100Hz_ohm,phase_1Hz_deg,phase_10Hz_deg,temp_start_C,temp_end_C,internal_resistance_ohm,total_run_hours,voltage_per_current,temp_delta,charge_duration_h,energy_wh,is_charging,stability_status,remaining_cycles
2023-02-20 18:02:45.655218406,BATT_140,LiFePO4,371,0.172,4.821,0.916,0.482,0.207,-43.9,67.2,28.1,20.0,0.535,375,0.036,-8.1,3.93,3.26,True,stable,629
2023-02-21 02:48:32.170723574,BATT_141,NMC 811,415,0.237,3.96,0.175,0.497,0.079,-38.3,-71.5,22.6,33.7,0.25,424,0.06,11.1,3.38,3.17,True,stable,584
2023-02-21 11:34:18.686228743,BATT_142,Li-ion,396,0.054,3.681,0.746,0.484,0.484,64.7,43.6,26.7,21.0,0.571,408,0.015,-5.7,2.82,0.56,True,stable,619
2023-02-21 20:20:05.201733911,BATT_143,NMC 811,509,0.092,4.644,0.183,0.25,0.328,37.7,-40.1,22.3,32.7,0.254,525,0.02,10.4,4.78,2.04,True,stable,461
2023-02-22 05:05:51.717239080,BATT_144,NMC 811,401,0.363,1.353,0.638,0.912,0.122,64.9,-43.7,24.3,21.0,0.557,417,0.268,-3.3,1.11,0.55,True,stable,614
2023-02-22 13:51:38.232744248,BATT_145,Li-ion,533,0.306,3.589,1.831,0.48,0.269,31.9,34.3,26.0,30.9,0.86,538,0.085,4.9,2.82,3.1,True,unstable,461
2023-02-22 22:37:24.748249417,BATT_146,LiFePO4,868,0.08,1.969,1.333,0.953,0.168,63.4,-44.2,23.6,30.4,0.818,884,0.041,6.8,3.86,0.61,True,unstable,134
2023-02-23 07:23:11.263754585,BATT_147,Li-ion,519,0.243,3.104,1.206,0.708,0.354,-40.2,44.2,23.7,37.4,0.756,529,0.078,13.7,1.96,1.48,True,unstable,482
2023-02-23 16:08:57.779259753,BATT_148,Li-ion,485,0.24,4.469,0.677,0.666,0.325,76.6,54.8,29.0,28.9,0.556,489,0.054,-0.1,1.29,1.38,True,stable,513
2023-02-24 00:54:44.294764922,BATT_149,Li-ion,936,0.468,4.929,0.661,0.527,0.03,78.8,-70.6,24.4,26.7,0.406,942,0.095,2.3,1.12,2.58,True,stable,55
2023-02-24 09:40:30.810270090,BATT_150,NMC 811,961,0.339,2.656,1.089,0.97,0.071,-59.8,83.5,29.3,39.8,0.71,965,0.128,10.5,3.24,2.92,True,unstable,9
2023-02-24 18:26:17.325775259,BATT_151,Li-ion,586,0.378,2.436,0.314,0.368,0.221,20.7,88.4,20.2,30.6,0.301,599,0.155,10.4,1.16,1.07,True,stable,410
2023-02-25 03:12:03.841280427,BATT_152,Li-ion,160,0.187,0.925,0.242,0.741,0.297,-17.8,26.4,27.5,39.4,0.427,177,0.202,11.9,1.35,0.23,True,stable,865
2023-02-25 11:57:50.356785595,BATT_153,NMC 811,421,0.153,0.62,1.23,0.254,0.24,-73.3,89.3,28.7,23.3,0.575,435,0.247,-5.4,1.17,0.11,True,stable,564
2023-02-25 20:43:36.872290764,BATT_154,NMC 811,984,0.487,1.081,0.22,0.305,0.369,-80.5,-57.0,21.2,37.3,0.298,999,0.451,16.1,4.63,2.44,True,stable,22
2023-02-26 05:29:23.387795932,BATT_155,Li-ion,866,0.185,0.656,1.763,0.577,0.299,-58.8,-76.9,25.5,28.7,0.88,870,0.282,3.2,3.84,0.47,True,unstable,136
2023-02-26 14:15:09.903301101,BATT_156,Li-ion,423,0.492,4.062,0.223,0.381,0.367,-40.1,-23.6,29.5,26.3,0.324,426,0.121,-3.2,4.99,9.97,True,stable,581
2023-02-26 23:00:56.418806269,BATT_157,Li-ion,912,0.111,1.729,1.299,0.521,0.029,-2.6,-4.1,26.0,37.7,0.616,927,0.064,11.7,3.06,0.59,True,unstable,87
2023-02-27 07:46:42.934311437,BATT_158,NMC 811,919,0.401,4.157,1.566,0.264,0.365,44.9,-45.5,20.9,29.3,0.732,920,0.096,8.4,2.07,3.45,True,unstable,103
2023-02-27 16:32:29.449816606,BATT_159,Li-ion,747,0.319,3.479,0.169,0.363,0.344,-71.4,25.5,21.7,36.6,0.292,748,0.092,14.9,1.78,1.98,True,stable,252
2023-02-28 01:18:15.965321774,BATT_160,NMC 811,188,0.45,4.961,0.586,0.264,0.076,-7.2,21.9,25.8,23.1,0.309,205,0.091,-2.7,4.08,9.11,True,stable,805
2023-02-28 10:04:02.480826942,BATT_161,Li-ion,241,0.189,0.926,0.737,0.188,0.157,-35.4,-89.2,20.0,34.9,0.361,245,0.204,14.9,4.91,0.86,True,stable,748
2023-02-28 18:49:48.996332111,BATT_162,LiFePO4,512,0.105,4.783,1.225,0.595,0.096,46.8,-38.0,29.5,26.5,0.639,518,0.022,-3.0,3.94,1.98,True,unstable,502
2023-03-01 03:35:35.511837279,BATT_163,Li-ion,464,0.491,4.178,0.841,0.144,0.38,-70.4,62.4,23.9,33.8,0.455,477,0.118,9.9,1.06,2.17,True,stable,509
2023-03-01 12:21:22.027342448,BATT_164,NMC 811,419,0.233,0.534,0.184,0.748,0.206,-22.1,-24.0,29.3,23.8,0.379,433,0.436,-5.5,3.99,0.5,True,stable,581
2023-03-01 21:07:08.542847616,BATT_165,NMC 811,440,0.26,2.785,0.754,0.939,0.054,19.6,3.9,26.6,24.7,0.582,442,0.093,-1.9,3.12,2.26,True,stable,569
2023-03-02 05:52:55.058352784,BATT_166,Li-ion,731,0.286,0.865,0.254,0.726,0.441,19.2,-26.4,20.4,20.7,0.474,741,0.331,0.3,4.56,1.13,True,stable,264
2023-03-02 14:38:41.573857953,BATT_167,LiFePO4,596,0.288,1.162,0.271,0.408,0.151,-83.2,32.8,25.8,26.7,0.277,606,0.248,0.9,1.32,0.44,True,stable,410
2023-03-02 23:24:28.089363121,BATT_168,NMC 811,580,0.241,2.425,1.362,0.223,0.413,-12.2,-70.1,23.9,34.9,0.666,584,0.099,11.0,2.19,1.28,True,unstable,393
2023-03-03 08:10:14.604868290,BATT_169,NMC 811,477,0.464,1.311,1.066,0.897,0.16,-86.8,21.2,26.7,20.7,0.708,482,0.354,-6.0,2.25,1.37,True,unstable,512
2023-03-03 16:56:01.120373458,BATT_170,NMC 811,524,0.117,4.535,0.941,0.75,0.183,74.8,3.9,23.3,27.4,0.625,536,0.026,4.1,3.44,1.83,True,unstable,446
2023-03-04 01:41:47.635878626,BATT_171,Li-ion,572,0.341,0.948,0.961,0.291,0.064,35.0,-70.9,24.6,32.6,0.439,591,0.36,8.0,0.65,0.21,False,stable,394
2023-03-04 10:27:34.151383795,BATT_172,LiFePO4,984,0.26,3.142,1.454,0.86,0.254,68.5,-27.9,26.5,33.5,0.856,988,0.083,7.0,1.47,1.2,True,unstable,44
2023-03-04 19:13:20.666888963,BATT_173,NMC 811,862,0.391,1.212,0.651,0.314,0.372,49.7,26.9,20.1,34.0,0.446,864,0.323,13.9,2.84,1.35,True,stable,128
2023-03-05 03:59:07.182394132,BATT_174,NMC 811,158,0.415,3.19,1.007,0.331,0.459,-75.8,26.6,23.3,32.6,0.599,161,0.13,9.3,0.7,0.93,False,stable,809
2023-03-05 12:44:53.697899300,BATT_175,Li-ion,593,0.196,3.343,0.33,0.507,0.065,85.6,-14.2,27.1,27.9,0.301,610,0.059,0.8,4.15,2.72,True,stable,431
2023-03-05 21:30:40.213404468,BATT_176,Li-ion,177,0.396,1.625,0.551,0.809,0.404,60.2,-59.2,27.5,34.5,0.588,187,0.244,7.0,1.76,1.13,True,stable,817
2023-03-06 06:16:26.728909637,BATT_177,NMC 811,108,0.204,4.526,1.154,0.207,0.133,83.4,70.8,25.1,25.3,0.498,126,0.045,0.2,2.5,2.31,True,stable,871
2023-03-06 15:02:13.244414805,BATT_178,Li-ion,306,0.212,4.032,1.406,0.203,0.333,-28.5,47.6,22.2,38.2,0.647,306,0.053,16.0,1.11,0.95,True,unstable,732
2023-03-06 23:47:59.759919974,BATT_179,NMC 811,490,0.476,2.712,1.195,0.15,0.221,52.7,-36.6,21.0,31.5,0.522,492,0.176,10.5,2.79,3.6,True,stable,460
2023-03-07 08:33:46.275425142,BATT_180,LiFePO4,165,0.122,4.246,0.604,0.649,0.309,-53.8,0.0,20.2,34.8,0.521,183,0.029,14.6,2.86,1.48,True,stable,835
2023-03-07 17:19:32.790930310,BATT_181,NMC 811,322,0.412,1.543,1.682,0.491,0.042,-24.2,-73.6,27.7,35.4,0.738,333,0.267,7.7,4.43,2.82,True,unstable,643
2023-03-08 02:05:19.306435479,BATT_182,Li-ion,298,0.465,3.295,1.509,0.695,0.138,9.7,37.2,23.0,37.6,0.781,310,0.141,14.6,1.97,3.02,True,unstable,695
2023-03-08 10:51:05.821940647,BATT_183,LiFePO4,652,0.082,0.92,1.738,0.168,0.131,22.8,12.7,24.8,28.9,0.679,658,0.089,4.1,4.1,0.31,True,unstable,348
2023-03-08 19:36:52.337445815,BATT_184,Li-ion,987,0.416,2.815,1.322,0.391,0.187,-21.0,-40.2,23.6,34.9,0.633,998,0.148,11.3,3.55,4.16,True,unstable,6
2023-03-09 04:22:38.852950984,BATT_185,NMC 811,176,0.272,2.037,1.874,0.513,0.177,81.6,-25.9,29.9,35.5,0.855,190,0.134,5.6,1.63,0.9,True,unstable,829
2023-03-09 13:08:25.368456152,BATT_186,LiFePO4,560,0.079,1.785,1.15,0.754,0.171,-62.4,89.4,22.4,25.6,0.692,560,0.044,3.2,4.11,0.58,True,unstable,449
2023-03-09 21:54:11.883961321,BATT_187,NMC 811,765,0.492,3.711,1.808,0.944,0.069,88.5,32.9,22.1,29.1,0.94,766,0.133,7.0,1.21,2.21,True,unstable,213
2023-03-10 06:39:58.399466489,BATT_188,Li-ion,590,0.432,2.905,0.187,0.552,0.15,85.4,29.0,23.9,22.5,0.296,599,0.149,-1.4,4.1,5.15,True,stable,438
2023-03-10 15:25:44.914971657,BATT_189,NMC 811,735,0.142,1.27,1.21,0.967,0.493,-2.5,48.4,25.4,28.7,0.89,743,0.112,3.3,4.94,0.89,True,unstable,282
2023-03-11 00:11:31.430476826,BATT_190,NMC 811,597,0.476,4.132,0.52,0.872,0.198,46.9,85.6,20.6,38.3,0.53,614,0.115,17.7,1.61,3.17,True,stable,391
2023-03-11 08:57:17.945981994,BATT_191,Li-ion,235,0.264,2.836,0.533,0.354,0.242,-6.9,-60.5,29.5,29.3,0.376,242,0.093,-0.2,3.06,2.29,True,stable,797
2023-03-11 17:43:04.461487163,BATT_192,NMC 811,881,0.073,3.709,1.592,0.427,0.28,47.4,-32.7,21.9,33.7,0.766,899,0.02,11.8,0.56,0.15,False,unstable,129
2023-03-12 02:28:50.976992331,BATT_193,Li-ion,528,0.308,0.549,1.686,0.57,0.3,75.3,85.3,23.5,34.0,0.852,539,0.561,10.5,1.76,0.3,True,unstable,473
2023-03-12 11:14:37.492497499,BATT_194,LiFePO4,863,0.177,3.709,0.739,0.172,0.477,-81.4,26.1,22.4,27.5,0.463,875,0.048,5.1,4.93,3.24,True,stable,122
2023-03-12 20:00:24.008002668,BATT_195,NMC 811,357,0.208,4.347,1.626,0.535,0.447,71.2,-34.1,29.4,36.9,0.869,367,0.048,7.5,3.81,3.44,True,unstable,648
2023-03-13 04:46:10.523507836,BATT_196,LiFePO4,859,0.205,1.743,1.633,0.493,0.089,-40.2,-76.9,28.1,25.8,0.738,878,0.118,-2.3,3.82,1.36,True,unstable,149
2023-03-13 13:31:57.039013005,BATT_197,NMC 811,781,0.267,0.791,1.467,0.294,0.173,-18.4,38.5,27.3,26.0,0.645,793,0.338,-1.3,3.9,0.82,True,unstable,220
2023-03-13 22:17:43.554518173,BATT_198,NMC 811,306,0.326,1.444,0.647,0.983,0.184,-45.4,-5.8,24.7,34.0,0.605,312,0.226,9.3,3.35,1.58,True,unstable,728
2023-03-14 07:03:30.070023341,BATT_199,LiFePO4,540,0.237,3.648,1.566,0.294,0.104,-66.0,5.6,22.6,22.5,0.655,547,0.065,-0.1,4.19,3.62,True,unstable,483
2023-03-14 15:49:16.585528510,BATT_200,LiFePO4,571,0.074,2.757,0.136,0.632,0.069,-53.9,22.1,27.1,36.7,0.279,585,0.027,9.6,3.24,0.66,True,stable,448
2023-03-15 00:35:03.101033678,BATT_201,LiFePO4,675,0.394,1.71,1.186,0.148,0.394,36.1,-88.4,22.2,35.8,0.576,683,0.23,13.6,0.62,0.42,False,stable,356
2023-03-15 09:20:49.616538847,BATT_202,Li-ion,581,0.266,4.054,1.622,0.478,0.484,29.2,-16.7,29.6,33.8,0.861,589,0.066,4.2,2.8,3.02,True,unstable,411
2023-03-15 18:06:36.132044015,BATT_203,NMC 811,615,0.241,1.919,1.623,0.881,0.38,23.2,56.8,20.9,28.4,0.961,620,0.126,7.5,4.57,2.11,True,unstable,366
2023-03-16 02:52:22.647549183,BATT_204,LiFePO4,117,0.384,1.436,0.376,0.442,0.129,47.3,61.3,24.5,26.8,0.316,123,0.267,2.3,3.29,1.81,True,stable,882
2023-03-16 11:38:09.163054352,BATT_205,NMC 811,188,0.238,0.916,0.247,0.093,0.454,23.6,-53.4,29.3,25.5,0.265,203,0.26,-3.8,3.05,0.66,True,stable,790
2023-03-16 20:23:55.678559520,BATT_206,Li-ion,850,0.158,4.889,0.337,0.361,0.047,-34.4,-29.3,27.9,34.1,0.248,851,0.032,6.2,1.18,0.91,True,stable,101
2023-03-17 05:09:42.194064688,BATT_207,NMC 811,315,0.077,3.134,1.567,0.639,0.409,-85.5,74.4,24.5,22.2,0.872,334,0.025,-2.3,4.81,1.16,True,unstable,715
2023-03-17 13:55:28.709569857,BATT_208,LiFePO4,297,0.3,1.53,1.507,0.962,0.051,-39.5,64.0,29.0,31.1,0.84,309,0.196,2.1,1.57,0.72,True,unstable,689
2023-03-17 22:41:15.225075025,BATT_209,NMC 811,709,0.153,2.724,1.862,0.401,0.367,33.8,-61.3,20.8,39.5,0.877,710,0.056,18.7,3.32,1.38,True,unstable,305
2023-03-18 07:27:01.740580194,BATT_210,Li-ion,662,0.257,0.578,1.536,0.064,0.069,12.7,58.1,23.1,28.4,0.556,681,0.445,5.3,1.43,0.21,True,unstable,361
2023-03-18 16:12:48.256085362,BATT_211,NMC 811,457,0.06,3.0,1.874,0.857,0.024,17.2,-26.8,23.2,22.8,0.918,467,0.02,-0.4,1.32,0.24,True,unstable,586
2023-03-19 00:58:34.771590530,BATT_212,NMC 811,230,0.122,4.458,1.398,0.222,0.472,85.0,6.4,26.3,31.4,0.697,244,0.027,5.1,4.41,2.4,True,unstable,734
2023-03-19 09:44:21.287095699,BATT_213,LiFePO4,758,0.223,3.725,0.709,0.991,0.068,59.2,-26.0,26.6,37.1,0.589,777,0.06,10.5,1.02,0.85,True,stable,257
2023-03-19 18:30:07.802600867,BATT_214,LiFePO4,914,0.373,4.897,1.136,0.267,0.273,-0.1,-64.3,24.3,26.9,0.559,933,0.076,2.6,0.53,0.97,False,stable,83
2023-03-20 03:15:54.318106036,BATT_215,LiFePO4,657,0.417,3.11,0.879,0.674,0.398,74.5,6.1,27.8,26.3,0.65,664,0.134,-1.5,4.97,6.45,True,unstable,326
2023-03-20 12:01:40.833611204,BATT_216,LiFePO4,630,0.208,0.686,1.749,0.142,0.151,-71.2,61.4,23.0,38.3,0.681,642,0.303,15.3,3.96,0.57,True,unstable,386
2023-03-20 20:47:27.349116372,BATT_217,Li-ion,575,0.495,4.285,1.987,0.145,0.301,-73.7,65.3,26.2,27.4,0.811,586,0.116,1.2,0.9,1.91,False,unstable,459
2023-03-21 05:33:13.864621541,BATT_218,LiFePO4,786,0.36,0.667,0.619,0.088,0.385,-68.7,-38.5,24.8,35.6,0.364,800,0.54,10.8,4.98,1.2,True,stable,193
2023-03-21 14:19:00.380126709,BATT_219,Li-ion,603,0.465,1.566,0.958,0.56,0.276,16.9,-57.2,20.9,26.7,0.598,621,0.297,5.8,3.59,2.61,True,stable,381
2023-03-21 23:04:46.895631878,BATT_220,NMC 811,173,0.056,2.973,0.948,0.642,0.23,14.7,66.1,24.7,21.9,0.607,183,0.019,-2.8,0.89,0.15,False,unstable,817
2023-03-22 07:50:33.411137046,BATT_221,LiFePO4,674,0.134,3.45,1.082,0.289,0.279,-5.1,74.6,26.0,35.5,0.55,674,0.039,9.5,2.23,1.03,True,stable,313
2023-03-22 16:36:19.926642214,BATT_222,Li-ion,807,0.145,4.991,0.142,0.843,0.419,7.8,16.1,26.5,22.2,0.468,808,0.029,-4.3,3.25,2.35,True,stable,220
2023-03-23 01:22:06.442147383,BATT_223,NMC 811,751,0.493,4.159,1.389,0.838,0.286,62.6,18.8,24.4,31.8,0.838,764,0.119,7.4,1.17,2.4,True,unstable,221
2023-03-23 10:07:52.957652551,BATT_224,Li-ion,510,0.182,1.107,1.272,0.473,0.344,81.3,36.2,27.7,20.1,0.696,526,0.164,-7.6,2.17,0.44,True,unstable,474
2023-03-23 18:53:39.473157720,BATT_225,Li-ion,192,0.441,3.492,0.409,0.448,0.31,-18.8,-65.8,27.0,34.0,0.389,195,0.126,7.0,0.98,1.51,False,stable,823
2023-03-24 03:39:25.988662888,BATT_226,LiFePO4,559,0.468,0.907,1.584,0.085,0.275,47.9,-72.8,29.3,33.0,0.648,562,0.516,3.7,4.63,1.97,True,unstable,443
2023-03-24 12:25:12.504168056,BATT_227,NMC 811,999,0.312,3.218,1.735,0.57,0.435,-59.3,76.6,21.6,24.6,0.913,1006,0.097,3.0,2.76,2.77,True,unstable,24
2023-03-24 21:10:59.019673225,BATT_228,Li-ion,657,0.22,2.874,0.104,0.931,0.16,-59.8,-15.8,29.4,24.8,0.398,670,0.077,-4.6,1.14,0.72,True,stable,338
2023-03-25 05:56:45.535178393,BATT_229,NMC 811,734,0.404,1.43,1.459,0.715,0.35,-8.9,34.9,23.6,33.6,0.841,747,0.283,10.0,2.28,1.32,True,unstable,262
2023-03-25 14:42:32.050683561,BATT_230,LiFePO4,542,0.258,4.591,0.344,0.878,0.376,-8.7,-4.2,23.3,22.9,0.533,555,0.056,-0.4,1.96,2.32,True,stable,466
2023-03-25 23:28:18.566188730,BATT_231,Li-ion,287,0.186,2.298,0.47,0.761,0.484,70.8,69.4,23.8,26.7,0.572,306,0.081,2.9,2.26,0.97,True,stable,724
2023-03-26 08:14:05.081693898,BATT_232,LiFePO4,507,0.474,3.403,0.914,0.347,0.014,64.7,65.7,21.4,33.5,0.425,510,0.139,12.1,1.97,3.18,True,stable,455
2023-03-26 16:59:51.597199067,BATT_233,Li-ion,381,0.089,4.198,1.778,0.58,0.466,-72.9,-69.1,27.5,21.4,0.941,397,0.021,-6.1,3.11,1.16,True,unstable,584
2023-03-27 01:45:38.112704235,BATT_234,LiFePO4,895,0.109,3.593,0.596,0.505,0.122,79.3,-71.3,27.6,35.0,0.408,910,0.03,7.4,2.38,0.93,True,stable,87
2023-03-27 10:31:24.628209403,BATT_235,LiFePO4,541,0.224,2.934,1.283,0.491,0.046,-56.8,28.0,28.9,31.0,0.607,558,0.076,2.1,3.2,2.1,True,unstable,454
2023-03-27 19:17:11.143714572,BATT_236,Li-ion,722,0.189,4.777,0.939,0.947,0.249,42.6,-40.8,24.3,35.5,0.712,735,0.04,11.2,0.68,0.61,False,unstable,264
2023-03-28 04:02:57.659219740,BATT_237,LiFePO4,607,0.336,1.973,1.705,0.122,0.158,29.5,0.1,22.2,24.6,0.662,623,0.17,2.4,1.53,1.01,True,unstable,393
2023-03-28 12:48:44.174724909,BATT_238,LiFePO4,359,0.103,1.108,0.561,0.972,0.486,-23.2,1.3,26.8,24.5,0.673,362,0.093,-2.3,3.77,0.43,True,unstable,641
2023-03-28 21:34:30.690230077,BATT_239,NMC 811,711,0.352,4.197,1.128,0.202,0.343,81.3,89.1,27.7,32.4,0.558,715,0.084,4.7,4.47,6.6,True,stable,296
2023-03-29 06:20:17.205735245,BATT_240,Li-ion,818,0.296,3.009,0.104,0.191,0.162,22.4,-61.5,20.6,29.0,0.152,830,0.098,8.4,2.71,2.41,True,stable,182
2023-03-29 15:06:03.721240414,BATT_241,LiFePO4,441,0.175,4.913,1.002,0.586,0.098,26.0,47.8,23.9,31.8,0.562,454,0.036,7.9,4.91,4.22,True,stable,554
2023-03-29 23:51:50.236745582,BATT_242,NMC 811,602,0.052,2.977,0.948,0.378,0.488,-63.7,-79.6,20.3,22.5,0.605,608,0.017,2.2,3.79,0.59,True,unstable,384
2023-03-30 08:37:36.752250751,BATT_243,Li-ion,532,0.459,3.583,1.526,0.918,0.012,-51.0,-69.7,29.1,35.4,0.819,537,0.128,6.3,0.93,1.53,False,unstable,463
2023-03-30 17:23:23.267755919,BATT_244,NMC 811,412,0.329,1.159,0.264,0.298,0.437,63.4,-65.5,26.1,22.0,0.333,427,0.284,-4.1,2.75,1.05,True,stable,604
2023-03-31 02:09:09.783261087,BATT_245,LiFePO4,955,0.433,1.16,1.62,0.447,0.351,-81.3,9.2,25.1,20.9,0.806,958,0.373,-4.2,1.82,0.91,True,unstable,58
2023-03-31 10:54:56.298766256,BATT_246,NMC 811,712,0.288,2.43,0.633,0.097,0.205,29.3,63.9,25.2,33.7,0.312,714,0.119,8.5,1.06,0.74,True,stable,247
2023-03-31 19:40:42.814271424,BATT_247,Li-ion,425,0.259,1.646,1.734,0.81,0.364,70.3,46.3,21.8,26.6,0.969,439,0.157,4.8,0.85,0.36,False,unstable,559
2023-04-01 04:26:29.329776592,BATT_248,LiFePO4,212,0.342,4.784,1.365,0.251,0.308,-47.5,-17.4,29.1,36.3,0.641,224,0.071,7.2,4.04,6.61,True,unstable,798
2023-04-01 13:12:15.845281761,BATT_249,NMC 811,412,0.113,2.425,0.416,0.522,0.147,56.1,13.6,21.2,34.8,0.362,413,0.047,13.6,3.25,0.89,True,stable,548
2023-04-01 21:58:02.360786929,BATT_250,LiFePO4,672,0.327,4.684,1.691,0.695,0.3,55.6,-71.3,29.8,36.0,0.895,678,0.07,6.2,2.48,3.8,True,unstable,341
2023-04-02 06:43:48.876292098,BATT_251,Li-ion,749,0.27,1.084,1.721,0.08,0.231,29.5,27.4,24.7,27.8,0.677,760,0.249,3.1,2.79,0.82,True,unstable,248
2023-04-02 15:29:35.391797266,BATT_252,LiFePO4,294,0.072,4.973,1.089,0.574,0.368,26.8,-2.0,30.0,22.8,0.677,295,0.014,-7.2,2.84,1.02,True,unstable,756
2023-04-03 00:15:21.907302434,BATT_253,Li-ion,773,0.348,1.845,1.785,0.66,0.369,-20.3,89.7,23.9,32.5,0.938,773,0.189,8.6,2.71,1.74,True,unstable,214
2023-04-03 09:01:08.422807603,BATT_254,Li-ion,169,0.262,3.302,1.805,0.276,0.138,84.9,16.9,23.8,28.6,0.74,183,0.079,4.8,2.09,1.81,True,unstable,818
2023-04-03 17:46:54.938312771,BATT_255,LiFePO4,736,0.174,3.129,1.396,0.301,0.255,-1.5,62.9,27.1,20.3,0.651,744,0.056,-6.8,0.65,0.35,False,unstable,254
2023-04-04 02:32:41.453817940,BATT_256,Li-ion,493,0.126,4.979,0.518,0.644,0.018,-10.2,-89.1,28.3,30.7,0.393,503,0.025,2.4,0.52,0.33,False,stable,493
2023-04-04 11:18:27.969323108,BATT_257,Li-ion,307,0.455,4.26,1.072,0.673,0.211,67.7,-19.1,20.2,30.1,0.652,322,0.107,9.9,2.8,5.43,True,unstable,677
2023-04-04 20:04:14.484828276,BATT_258,NMC 811,351,0.056,1.393,0.262,0.149,0.311,71.4,-25.9,24.2,20.1,0.241,358,0.04,-4.1,1.71,0.13,True,stable,654
2023-04-05 04:50:01.000333445,BATT_259,NMC 811,640,0.378,3.004,0.408,0.648,0.015,31.6,12.3,23.1,28.1,0.357,658,0.126,5.0,2.32,2.63,True,stable,349
2023-04-05 13:35:47.515838613,BATT_260,LiFePO4,422,0.48,1.417,1.15,0.858,0.273,76.3,-16.5,27.3,31.4,0.76,422,0.339,4.1,4.0,2.72,True,unstable,571
2023-04-05 22:21:34.031343782,BATT_261,NMC 811,110,0.088,2.587,1.273,0.599,0.204,-60.7,27.0,24.9,32.4,0.692,122,0.034,7.5,2.02,0.46,True,unstable,885
2023-04-06 07:07:20.546848950,BATT_262,Li-ion,840,0.279,1.387,1.338,0.838,0.431,52.4,15.4,24.5,22.7,0.869,859,0.201,-1.8,0.83,0.32,False,unstable,171
2023-04-06 15:53:07.062354118,BATT_263,Li-ion,871,0.238,3.14,1.403,0.902,0.175,-71.7,41.2,28.7,26.7,0.827,887,0.076,-2.0,4.48,3.35,True,unstable,117
2023-04-07 00:38:53.577859287,BATT_264,NMC 811,871,0.179,4.179,1.177,0.689,0.269,-47.2,8.0,26.9,35.4,0.712,871,0.043,8.5,2.6,1.94,True,unstable,150
2023-04-07 09:24:40.093364455,BATT_265,Li-ion,891,0.345,0.667,0.275,0.767,0.376,-6.6,-70.2,26.2,32.8,0.473,897,0.517,6.6,1.34,0.31,True,stable,87
2023-04-07 18:10:26.608869624,BATT_266,NMC 811,831,0.097,4.183,0.931,0.058,0.429,-0.4,-58.4,21.8,32.8,0.473,833,0.023,11.0,2.16,0.88,True,stable,163
2023-04-08 02:56:13.124374792,BATT_267,NMC 811,795,0.415,1.206,0.674,0.188,0.072,26.5,-86.3,22.0,26.2,0.311,802,0.344,4.2,1.31,0.66,True,stable,229
2023-04-08 11:41:59.639879960,BATT_268,LiFePO4,390,0.328,3.773,1.315,0.689,0.171,-59.3,9.5,24.7,31.5,0.725,404,0.087,6.8,1.25,1.55,True,unstable,615
2023-04-08 20:27:46.155385129,BATT_269,Li-ion,393,0.493,4.683,0.713,0.789,0.015,87.1,-28.3,20.1,22.6,0.506,410,0.105,2.5,2.99,6.9,True,stable,590
2023-04-09 05:13:32.670890297,BATT_270,LiFePO4,405,0.191,2.616,1.211,0.61,0.088,-24.7,-49.9,29.0,38.3,0.636,421,0.073,9.3,2.51,1.25,True,unstable,560
2023-04-09 13:59:19.186395465,BATT_271,NMC 811,955,0.342,1.107,0.276,0.908,0.359,-48.9,1.1,26.2,31.8,0.514,967,0.309,5.6,4.0,1.51,True,stable,51
2023-04-09 22:45:05.701900634,BATT_272,LiFePO4,953,0.496,3.313,1.986,0.977,0.332,43.3,-34.5,22.6,33.6,1.098,972,0.15,11.0,3.16,5.19,True,unstable,63
2023-04-10 07:30:52.217405802,BATT_273,Li-ion,765,0.29,0.736,1.042,0.228,0.129,25.1,87.4,22.2,27.0,0.466,779,0.394,4.8,3.78,0.81,True,stable,223
2023-04-10 16:16:38.732910971,BATT_274,LiFePO4,501,0.361,4.268,1.511,0.854,0.422,17.2,27.3,23.6,23.0,0.929,513,0.085,-0.6,3.79,5.84,True,unstable,487
2023-04-11 01:02:25.248416139,BATT_275,Li-ion,286,0.23,0.766,0.891,0.742,0.237,48.4,-81.0,22.9,24.4,0.623,292,0.3,1.5,2.58,0.45,True,unstable,713
2023-04-11 09:48:11.763921307,BATT_276,NMC 811,294,0.103,0.677,1.27,0.493,0.177,-38.2,88.8,24.4,33.3,0.647,294,0.152,8.9,1.18,0.08,True,unstable,722
2023-04-11 18:33:58.279426476,BATT_277,LiFePO4,401,0.431,0.89,1.78,0.45,0.47,-14.2,-32.8,20.9,38.3,0.9,402,0.484,17.4,3.7,1.42,True,unstable,615
2023-04-12 03:19:44.794931644,BATT_278,NMC 811,110,0.414,3.971,1.796,0.093,0.283,-80.3,-39.9,27.4,22.3,0.724,126,0.104,-5.1,1.82,2.99,True,unstable,922
2023-04-12 12:05:31.310436813,BATT_279,LiFePO4,236,0.381,4.553,1.81,0.485,0.134,48.9,54.8,29.7,39.9,0.81,247,0.084,10.2,4.99,8.66,True,unstable,737
2023-04-12 20:51:17.825941981,BATT_280,LiFePO4,857,0.255,4.28,1.066,0.555,0.409,36.7,48.2,24.1,21.9,0.677,876,0.06,-2.2,2.85,3.11,True,unstable,149
